expression,category,category_2,verb,noun,non_v_pred,frequent,sg,pl,mass,finite,bare,pres,past,ing,en,3sg,arg_1,arg_2,arg_3,root,adjs,restrictor_DE,scope_DE,NPI,animate,agent,occupation,clothing,appearance,physical,conceptual,breakable,start_with_vowel,frontable,gender,irrpl,document,negated,locale,institution,arg_clause,homophonous,pluralform,sgequalspl,properNoun,topic,image,v_embed_sc
sketches,N,N,,1,,1,0,1,0,,,,,,,,,,,,,,,,0,0,,,,1,,0,0,,,,,,,,,,,,0,,1,
book about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,0,0,,,,1,,,,,,,,0,,,
books about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,0,0,,,,1,,,,,,,,0,,,
pamphlet about,N/NP,RelN,,1,,0,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,,0,,,,1,,,,,,,,0,,,
pamphlets about,N/NP,RelN,,1,,0,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,,0,,,,1,,,,,,,,0,,,
brochure about,N/NP,RelN,,1,,0,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,,0,,,,1,,,,,,,,0,,,
brochures about,N/NP,RelN,,1,,0,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,,0,,,,1,,,,,,,,0,,,
play about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
plays about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
movie about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
movies about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
newspaper article about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,,0,,,,1,,,,,,,,0,,,
newspaper articles about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,,0,,,,1,,,,,,,,0,,,
story about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
stories about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
essay about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
essays about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
report about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,,0,,,,1,,,,,,,,0,,,
reports about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,1,,,0,,,,1,,,,,,,,0,,,
documentary about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
documentaries about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
commentary about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
commentaries about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
show about,N/NP,RelN,,1,,1,1,0,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
shows about,N/NP,RelN,,1,,1,0,1,0,,,,,,,,topic=1,,,,,,,,0,1,,,,0,1,,0,,,,1,,,,,,,,0,,,
science,NP,NP,,1,,1,1,0,1,,,,,,,,,,,,,,,,0,0,,,,0,1,,0,,,,,,,,,,,,0,,,
art,NP,NP,,1,,1,1,0,1,,,,,,,,,,,,,,,,0,0,,,,0,1,,1,,,,,,,,,,,,0,,,
music,NP,NP,,1,,1,1,0,1,,,,,,,,,,,,,,,,0,0,,,,0,1,,0,,,,,,,,,,,,0,1,,
literature,NP,NP,,1,,1,1,0,1,,,,,,,,,,,,,,,,0,0,,,,0,1,,0,,,,,,,,,,,,0,1,,
current events,NP,NP,,1,,1,0,1,0,,,,,,,,,,,,,,,,0,0,,,,0,1,,0,,,,,,,,,,,,0,1,,
